year_month,bairro,procedimentos,armas_sequestradas,drogas_kg,dinheiro_reais,homicidios
2024-03,RIACHO DO PADRE,1,0,0.0,0.0,0
2024-03,RIO NOVO,1,0,7.0,191.65,0
2024-03,RODAGEM DO LAGO,4,2,276.5,350.0,0
2024-03,RODOVIÁRIA,2,0,8.9,2062.0,0
2024-03,ROSÁRIO,1,8,0.0,0.0,0
2024-03,SABONETE,1,1,0.0,0.0,0
2024-03,SAGRADO CORAÇÃO DE JESUS,1,0,522.0,0.0,0
2024-03,SALGADINHO II,2,0,63.0,50.0,0
2024-03,SANHAROL,1,0,0.0,0.0,0
2024-03,SANTA INÊS,1,1,0.0,0.0,0
2024-03,SANTA LUZIA,1,0,0.0,0.0,0
2024-03,SANTA MARIA,1,0,0.0,0.0,0
2024-03,SANTA RITA,1,0,350.5,0.0,0
2024-03,SANTO ANTÔNIO,2,2,59.0,0.0,0
2024-03,SANTO EXPEDITO,1,1,41.0,541.0,0
2024-03,SAPIRANGA,1,0,0.0,0.0,0
2024-03,SEDE,1,0,3.0,0.0,0
2024-03,SEMINÁRIO,2,1,0.0,0.0,1
2024-03,SERROTE,1,0,0.5,0.0,0
2024-03,SINHÁ SABOIA,1,0,0.0,0.0,0
2024-03,SIUPÉ,1,1,0.0,0.0,0
2024-03,SOCORRO,1,0,0.0,0.0,0
2024-03,SUMARÉ,1,1,653.5,0.0,0
2024-03,SÃO BENTO,1,0,0.0,0.0,0
2024-03,SÃO CRISTÓVÃO,1,0,40.0,0.0,0
2024-03,SÃO FELIX,1,1,61.0,0.0,0
2024-03,SÃO FRANCISCO,3,0,1590.0,57.0,0
2024-03,SÃO GERALDO,1,2,0.0,0.0,0
2024-03,SÃO GERARDO,1,0,0.0,0.0,0
2024-03,SÃO JOSÉ,1,0,0.0,0.0,0
2024-03,SÃO JOÃO,1,0,0.0,0.0,0
2024-03,SÃO MIGUEL,1,0,0.0,0.0,0
2024-03,SÃO RAIMUNDO,1,0,0.0,0.0,0
2024-03,SÃO SEBASTIÃO,4,2,1787.0,935.0,0
2024-03,SÃO VICENTE,1,0,0.0,0.0,0
2024-03,SÍTIO CANTO ALEGRE,1,0,0.0,660.0,0
2024-03,SÍTIO CASCUDO,1,2,0.0,0.0,0
2024-03,SÍTIO HIGINO,1,1,0.0,92.0,0
2024-03,SÍTIO LUCAS,1,0,24.0,0.0,0
2024-03,SÍTIO ONOFRE,1,0,662.1,382.0,0
2024-03,SÍTIO VOLTA,1,0,36.0,0.0,0
2024-03,TABAPUAZINHO,3,1,47.0,16.0,0
2024-03,TABATINGA,1,0,0.0,0.0,0
2024-03,TABUBA,1,0,0.0,0.0,0
2024-03,TABULEIRO,1,0,0.0,0.0,0
2024-03,TABULEIRO DO CATAVENTO,1,0,0.0,0.0,0
2024-03,TAIBA,1,0,16.0,68.0,0
2024-03,TANQUES,1,0,0.0,0.0,0
2024-03,TAPERA,1,1,0.0,0.0,0
2024-03,TAÍBA,2,0,35.0,0.0,0
2024-03,TIANGUAZINHO,1,0,0.0,0.0,0
2024-03,TIMBAUBA,1,0,0.0,0.0,0
2024-03,TIMBAÚBA,1,0,0.0,0.0,0
2024-03,TIMBAÚBA DOS MARINHEIROS,1,1,54.2,33.3,0
2024-03,TOCA,1,0,0.0,0.0,0
2024-03,TORRÕES,1,1,0.0,0.0,0
2024-03,UMARIZEIRA,1,1,0.0,0.0,0
2024-03,VARZANTE,1,1,0.0,0.0,1
2024-03,VENEZA,1,0,0.0,0.0,0
2024-03,VENÂNCIOS,2,0,4.6,90.0,0
2024-03,VIDELINA,1,0,0.0,0.0,0
2024-03,VILA AROEIRAS,1,0,9.6,1280.0,0
2024-03,VILA DA PRATA,1,0,0.0,0.0,0
2024-03,VILA FELIZ,1,1,0.0,0.0,0
2024-03,VILA GADELHA,1,0,86.0,0.0,0
2024-03,VILA JOSÉ MENDES,1,0,0.0,0.0,0
2024-03,VILA MANOEL SATIRO,1,1,35.0,0.0,0
2024-03,VILA NOVA,3,0,924.0,98.0,0
2024-03,VILA REQUIÃO,1,0,190.2,0.0,0
2024-03,VILA SÃO JOSÉ,1,0,0.0,0.0,0
2024-03,VILA UNIÃO,2,0,0.0,0.0,0
2024-03,VILA VELHA,5,1,1270.0,174.0,0
2024-03,VIOLETE,1,0,0.0,0.0,0
2024-03,VÁRZEA,1,0,52.8,30.0,0
2024-03,VÁRZEA ALEGRE,1,0,0.0,0.0,0
2024-03,VÁRZEA DA MATRIZ,1,0,440.0,0.0,0
2024-03,ZONA RUAL,1,0,0.0,0.0,0
2024-03,ZONA RURAL,103,69,3477.2799999999997,2137.45,5
2024-03,ZONA RURALK,1,1,0.0,0.0,0
2024-03,ZONA URBANA,5,2,0.0,0.0,0
2024-03,ÁGUA VERDE,1,0,0.0,0.0,0
2024-03,ÁREA SECA,1,1,0.0,0.0,1
2024-03,ÁREA VERDE,1,0,15.0,185.0,0
2024-04,7 DE SETEMBRO,1,0,0.0,0.0,0
2024-04,ABC,1,0,0.0,0.0,0
2024-04,ACARACUZINHO,2,3,12.0,540.0,0
2024-04,AEROLÂNDIA,2,0,0.0,7.5,0
2024-04,ALDEOTA,1,0,0.0,0.0,0
2024-04,ALEGRE,1,2,0.0,0.0,0
2024-04,ALMOFALA,1,0,56.0,0.0,0
2024-04,ALMÉCEGAS,1,0,0.0,0.0,0
2024-04,ALTO,1,0,0.0,0.0,0
2024-04,ALTO ALEGRE,1,0,35.0,0.0,0
2024-04,ALTO ALEGRE 1,1,0,0.0,0.0,0
2024-04,ALTO ALEGRE 2,1,0,0.0,0.0,0
2024-04,ALTO BRILHANTE,1,0,0.0,0.0,0
2024-04,ALTO DA BOA VISTA,1,0,4.0,51.0,0
2024-04,ALTO DA PENHA,1,1,0.0,0.0,0
2024-04,ALTO DO JUCÁ,1,0,0.0,0.0,0
2024-04,ALTO DO MOTOR,1,0,415.0,770.25,0
2024-04,ALTO DO POSTO,1,0,0.0,0.0,0
2024-04,ALTO DO ROSÁRIO,1,0,0.0,0.0,0
2024-04,ALTO NOVO,1,0,0.0,0.0,1
2024-04,ALTO SÃO FRANCISCO,1,0,0.0,0.0,0
2024-04,ANCURI,4,1,0.0,383.75,0
2024-04,ANGELIM,1,0,0.0,0.0,0
2024-04,ANTÔNIO BEZERRA,3,0,0.0,0.0,0
2024-04,ANTÔNIO HOLANDA,1,1,0.0,0.0,0
2024-04,APOSSADOS,2,1,0.0,0.0,1
2024-04,APOSSADOS 2,2,3,15.2,930.5,0
2024-04,APOSSADOS II,1,0,0.0,0.0,0
2024-04,ARAPARI,1,0,0.0,0.0,0
2024-04,ARATURI,3,0,0.0,0.0,0
2024-04,ARAÇÁ,1,0,0.0,0.0,0
2024-04,AREIAS,1,1,0.0,0.0,0
2024-04,AREIAS 01,1,0,0.0,0.0,0
2024-04,AREIAS II,2,0,275.36,20.0,0
2024-04,ARIANOPOLES,1,0,0.0,0.0,0
2024-04,ARIANÓPOLIS,2,0,123.0,0.0,0
2024-04,ATERRO,1,0,1373.0,0.0,0
2024-04,AÇUDE VELHO,1,0,0.0,0.0,0
2024-04,BAIRRO DE FÁTIMA,1,0,0.0,0.0,0
2024-04,BAIXA GRANDE,1,0,0.0,0.0,0
2024-04,BARRA DO CEARÁ,4,0,8.0,0.0,0
2024-04,BARRAGEM,1,0,0.0,0.0,0
2024-04,BARREIROS,1,1,0.0,0.0,1
2024-04,BARRO BRANCO,1,0,0.0,0.0,0
2024-04,BARRO VERMELHO,1,0,589.0,0.0,0
2024-04,BARROSO,2,0,0.0,0.0,0
2024-04,BARROSO II,1,1,70.0,180.2,0
2024-04,BEIRA RIO,2,0,0.0,0.0,0
2024-04,BELA VISTA,3,1,7.0,41.25,0
2024-04,BENFICA,1,0,19.0,1021.5,0
2024-04,BEZERRA E SOUZA,1,0,150.0,240.0,0
2024-04,BOA VISTA,2,1,90.0,0.0,0
2024-04,BOAVISTA,1,1,0.0,0.0,0
2024-04,BOM JARDIM,9,2,63.9,80.0,0
2024-04,BOMSUCESSO,1,1,0.0,0.0,1
2024-04,BONSUCESSO,3,0,88.0,748.35,0
2024-04,BUENOS ARES 1,1,0,0.0,0.0,0
2024-04,BURITI,2,0,57.0,0.0,0
2024-04,BURITI DOS ESMEROS,1,0,70.0,0.0,0
2024-04,CABRA MORTA,1,3,0.0,0.0,0
2024-04,CACHOEIRA,1,0,0.8,10.0,0
2024-04,CACIMBAS,1,0,0.0,0.0,0
2024-04,CAIS DO PORTO,4,0,407.0,56.0,0
2024-04,CAIÇARA,5,1,0.0,0.0,0
2024-04,CAJAZEIRAS,1,0,0.0,0.0,0
2024-04,CAMARÁ,3,1,28.0,0.0,0
2024-04,CAMBOAS,1,0,26.0,0.0,0
2024-04,CAMPO ALEGRE,1,0,102.0,2857.5,0
2024-04,CAMPO DE AVIAÇÃO,2,0,0.0,0.0,0
2024-04,CAMPO NOVO,1,0,0.0,0.0,0
2024-04,CAMPO VELHO,1,0,0.0,0.0,0
2024-04,CAMPOS VELHOS,1,0,0.0,0.0,0
2024-04,CANA BRAVA,1,0,0.0,0.0,0
2024-04,CANAÃ,2,0,13.0,0.0,0
2024-04,CANINDEZINHO,3,0,805.0,3.05,0
2024-04,CANOA QUEBRADA,1,0,11.8,45.0,0
2024-04,CANTO DA BARRA,1,1,0.0,0.0,0
2024-04,CAPITÃO MOR,1,0,0.0,0.0,0
2024-04,CAPONGA,1,0,7.2,319.0,0
2024-04,CARAPIÓ,1,0,0.0,0.0,0
2024-04,CARLITO PAMPLONA,2,0,41.0,0.0,0
2024-04,CARNAÚBAS,1,0,0.0,0.0,0
2024-04,CARRAPICHO,1,0,0.0,0.0,0
2024-04,CARRASCAL I,1,0,1.4,0.0,0
2024-04,CASTELO,1,0,0.0,0.0,0
2024-04,CASTELÃO,1,0,83.0,0.0,0
2024-04,CATOLÉ,2,1,1070.0,0.0,0
2024-04,CENTRO,90,8,7272.43,2742.75,3
2024-04,CESAR CALS,1,0,0.0,0.0,0
2024-04,CIBRAZEM,1,0,0.0,0.0,0
2024-04,CIDADE DE DEUS,1,1,24.0,0.0,0
2024-04,CIDADE DOS FUNCIONÁRIO,1,0,2.0,2.0,0
2024-04,CIDADE NOVA,1,1,19.85,84.0,0
2024-04,CJ. SÃO FRANCISCO,1,0,0.0,0.0,0
2024-04,COAÇU,1,0,0.0,0.0,0
2024-04,COCO,1,0,0.0,0.0,0
2024-04,COCOBÓ,1,1,0.0,0.0,0
2024-04,COHAB,3,1,0.0,0.0,0
2024-04,COHAB II,1,0,0.0,0.0,0
2024-04,COLÔNIA,1,1,0.0,0.0,0
2024-04,CONJUNTO CEARÁ,3,0,0.0,0.0,0
2024-04,CONJUNTO ESPERENÇA,1,0,0.0,0.0,0
2024-04,CONJUNTO INDUSTRIAL,1,0,0.0,0.0,0
2024-04,CONJUNTO NOVO,1,0,0.0,0.0,0
2024-04,CONJUNTO PADRE JOSÉ MARCO,1,0,592.49,0.0,0
2024-04,CONJUNTO PADRE JOSÉ MARQUES,1,0,44.0,126.0,0
2024-04,CONJUNTO PALMEIRAS,4,0,0.0,0.0,1
2024-04,CONJUNTO PLANALTO,1,0,0.0,0.0,0
2024-04,CONJUNTO POPULARES,1,0,8.0,0.0,0
2024-04,CONJUNTO SÃO FRANCISCO,1,1,481.74,21.65,0
2024-04,CORAÇÃO DE JESUS,1,0,19.0,0.0,0
2024-04,CRUZEIRO,1,0,0.0,0.0,0
2024-04,CURICACA,1,0,0.0,10.0,0
2024-04,CURIO,1,0,0.0,0.0,0
2024-04,CVTP,1,0,27.0,0.0,0
2024-04,CÓRREGO,1,1,1116.0,0.0,0
2024-04,CÓRREGO DE SANTA MARIA 2,1,1,0.0,0.0,0
2024-04,CÓRREGO DOS REINADOS,1,0,0.0,0.0,0
2024-04,DAMAS,2,0,0.0,0.0,0
2024-04,DAS FLORES,1,0,0.0,0.0,0
2024-04,DEMÓCRITO ROCHA,1,0,86.0,0.0,0
2024-04,DIADEMA,1,0,724.0,0.0,0
2024-04,DISTRITO BARÃO DO AQUIRAZ,1,2,0.0,0.0,0
2024-04,DISTRITO BONFIM,1,1,0.0,0.0,0
2024-04,DOM EXPEDITO,1,0,0.0,0.0,0
2024-04,DOM FRAGOSO,1,0,0.0,0.0,0
2024-04,DOM JOSÉ,1,1,0.0,0.0,0
2024-04,DOM JOSÉ II,1,0,0.0,0.0,0
2024-04,DUQUE DE CAXIAS,1,0,0.0,0.0,0
2024-04,EDMILSON CORREIA DE VASCONCELOS,1,0,0.0,0.0,0
2024-04,EDMILSON CORREIA VASCONCELOS,1,0,0.0,0.0,0
2024-04,EDMUNDO RODRIGUES,2,1,340.0,1645.0,0
2024-04,EDSON QUEIROZ,2,0,0.0,0.0,0
2024-04,EMBOAÇA,1,1,5.0,0.0,0
2024-04,ENCANTADO,1,0,0.0,0.0,0
2024-04,ESCOLA NORMAL,2,0,13.0,212.0,0
2024-04,ESPLANADA ARATURI,1,0,440.0,0.0,0
2024-04,ESTRADA,3,1,0.0,0.0,0
2024-04,EXPOSIÇÃO,1,0,0.0,0.0,0
2024-04,FAZENDA BELÉM,1,0,202.0,0.0,0
2024-04,FEITICEIRO,1,2,0.0,0.0,0
2024-04,FLEXEIRAS,1,0,0.0,0.0,0
2024-04,FOLHA LARGA,1,0,2.0,0.0,0
2024-04,FOMENTO,1,3,0.0,650.0,0
2024-04,FRANCISCANOS,1,0,0.0,0.0,0
2024-04,FURNA DA ONÇA,1,0,6.0,0.0,0
2024-04,FÓRUM,1,2,0.0,0.0,0
2024-04,GAMA,1,0,0.0,0.0,0
2024-04,GANGORRA,1,1,0.0,0.0,0
2024-04,GENIBAÚ,1,0,1333.0,0.0,0
2024-04,GERERAU,1,0,0.0,0.0,0
2024-04,GISELIA PINHEIRO,1,2,0.0,0.0,0
2024-04,GRANJA LISBOA,3,0,0.0,0.0,0
2024-04,GRANJA PORTUGAL,2,1,30.0,0.0,0
2024-04,GRANVILLE,1,1,31.0,425.0,1
2024-04,GUAJIRU,3,1,0.0,0.0,0
2024-04,GUALDRAPAS,1,0,22.0,0.0,0
2024-04,HENRIQUE JORGE,1,0,0.0,160.0,1
2024-04,HORTO,1,0,0.0,0.0,0
2024-04,INDUSTRIAL,1,0,0.0,0.0,0
2024-04,ITAMBÉ,2,0,32.0,0.0,0
2024-04,ITAMBÉ I,1,1,13.0,154.0,0
2024-04,ITAOCA,1,0,0.0,0.0,0
2024-04,ITAPOÁ,1,1,0.0,0.0,0
2024-04,JACARECANGA,2,0,5.0,0.0,0
2024-04,JAIME LOPES,1,0,82.0,0.0,0
2024-04,JANGURUSSU,5,2,46.0,156.0,0
2024-04,JAPÃO,1,0,0.0,0.0,0
2024-04,JARDIM BANDEIRANTES,1,0,28.0,0.0,0
2024-04,JARDIM DAS OLIVEIRAS,4,1,5.1,74.0,0
2024-04,JARDIM DOS MONÓLITOS,1,0,0.0,0.0,0
2024-04,JARDIM GUANABARA,1,0,0.0,0.0,0
2024-04,JARDIM IRACEMA,1,0,0.0,0.0,0
2024-04,JARDIM NORTE II,1,0,22.0,0.0,0
2024-04,JARDIM PARAISO,1,0,0.0,0.0,0
2024-04,JARI,1,0,0.0,0.0,0
2024-04,JAÇANAÚ,2,2,0.0,0.0,0
2024-04,JEREISSATI 3,1,0,0.0,0.0,0
2024-04,JEREISSATI II,3,0,16.0,1.45,0
2024-04,JEREISSATI III,1,0,0.0,0.0,0
2024-04,JOSÉ DE ALENCAR,3,0,0.0,0.0,0
2024-04,JOSÉ WALTER,1,1,0.0,0.0,0
2024-04,"JOSÉ WALTER, CIDADEJARDIM",1,0,24.0,0.0,0
2024-04,JOVINÃO,1,0,58.0,0.0,0
2024-04,JOÃO PAULO II,1,0,34.46,159.0,0
2024-04,JUAZEIRO,1,0,0.0,0.0,0
2024-04,JUREMA,1,0,52.0,10.0,0
2024-04,JÓQUEI CLUBE,1,0,0.0,0.0,0
2024-04,KIRASH,2,4,50.7,153.0,0
2024-04,LADEIRA,1,0,10.0,159.55,0
2024-04,LAGOA,2,0,0.0,5996.0,0
2024-04,LAGOA SECA,3,0,21.0,32.0,0
2024-04,LAGOINHA,1,0,0.0,0.0,0
2024-04,LAJES,1,0,0.0,0.0,0
2024-04,LAURÃO,2,1,0.5,0.0,0
2024-04,LIBERDADE,1,1,4.5,0.0,0
2024-04,LIMOEIRO,1,0,0.0,0.0,0
2024-04,LIXÃO,1,0,0.0,0.0,0
2024-04,LOCALIDADE ALTO ALEGRE,1,0,0.0,0.0,0
2024-04,LOCALIDADE RIACHÃO,1,2,0.0,0.0,1
2024-04,LOTEAMENTO ANCURI,1,0,0.0,0.0,0
2024-04,LUCIANO CAVALCANTE,1,0,0.0,0.0,0
2024-04,LUZARDO VIANA,1,0,10.0,80.0,0
2024-04,MALOCA,1,1,1.0,10.0,0
2024-04,MANGUEIRAL,1,1,18.0,638.0,0
2024-04,MANIVAL,1,0,2.6,927.0,0
2024-04,MARAVILHA,1,0,0.0,0.0,0
2024-04,MARECHAL RONDON,4,0,170.0,0.0,0
2024-04,MEIA MATA,1,0,54.0,0.0,0
2024-04,MEIRELES,1,0,0.0,0.0,0
2024-04,MESSEJANA,3,0,0.0,0.0,0
2024-04,MESTRE ANTÔNIO,2,0,0.0,0.0,0
2024-04,MIRAMAR,1,0,0.0,0.0,0
2024-04,MONDEGO,1,1,0.0,26.0,0
2024-04,MONDUBIM,2,0,10.0,20.0,0
2024-04,MONGUBA,2,0,0.0,0.0,0
2024-04,MORRO DO CABRITO,1,0,95.0,0.0,0
2024-04,MOURÃO,1,2,245.0,3285.0,1
2024-04,MUCUNÃ,2,0,0.0,0.0,0
2024-04,MUMBABA DE BAIXO,1,1,727.0,213.85,0
2024-04,MUMBARA DE BAIXO,1,0,23.5,581.0,0
2024-04,MURITI,1,0,0.0,0.0,0
2024-04,MUTIRÃO,1,1,0.0,0.0,0
2024-04,NOSSA SENHORA DE FÁTIMA,3,2,0.0,0.0,0
2024-04,NOSSA SENHORA FÁTIMA,1,0,169.5,75.7,0
2024-04,NOVA ACOPIARA,1,1,0.0,0.0,0
2024-04,NOVA METRÓPOLES,1,0,0.0,0.0,0
2024-04,NOVA PACATUBA,2,0,0.0,0.0,0
2024-04,NOVA PARQUE IRACEMA,1,0,0.0,0.0,0
2024-04,"NOVA TIBAU, TIBAU",1,1,0.0,0.0,0
2024-04,NOVO MARANGUAPE,1,2,0.0,0.0,0
2024-04,NOVO PARQUE IRACEMA,1,2,0.0,0.0,0
2024-04,OLAVO OLIVEIRA,1,0,0.0,0.0,0
2024-04,OLINDA,2,1,3.0,0.0,0
2024-04,PADRE ANDRADE,1,0,0.0,0.0,0
2024-04,PADRE PALHANO,1,1,0.0,0.0,0
2024-04,PAJUÇARA,9,1,8.0,197.7,0
2024-04,PALESTINA,3,2,41.0,0.0,1
2024-04,PALESTINA DO CARIRI,1,0,0.0,0.0,0
2024-04,PALMEIRAS,2,0,23.0,0.0,0
2024-04,PAPICU,5,0,295.0,95.0,0
2024-04,PARADA,1,0,0.0,280.0,0
2024-04,PARANGABA,1,0,0.0,0.0,0
2024-04,PARATIBE,1,0,0.0,0.0,0
2024-04,PARIPUEIRA,1,2,217.9,818.0,0
2024-04,PARQUE ALBANO,1,0,24.0,0.0,0
2024-04,PARQUE DAS NAÇÕES,1,0,0.0,530.0,0
2024-04,PARQUE IRACEMA,1,3,0.0,0.0,1
2024-04,PARQUE JERI,1,0,0.0,0.0,0
2024-04,PARQUE SANTA ROSA,1,0,23.0,0.0,0
2024-04,PARQUE SILVANA 2,1,0,0.0,0.0,0
2024-04,PARQUE SÃO GERARDO,1,0,0.0,0.0,0
2024-04,PARQUE SÃO JOSÉ,1,0,0.0,0.0,0
2024-04,PARQUELÂNDIA,1,0,0.0,0.0,0
2024-04,PASSARÉ,3,0,0.0,0.0,0
2024-04,PATOS LIBERATOS,1,0,0.0,0.0,0
2024-04,PATRIARCA,1,0,52.0,585.0,0
2024-04,PAUPINA,1,0,0.0,0.0,0
2024-04,PAVUNA,2,0,9.0,0.0,0
2024-04,PEDRA DO MEIO,1,0,5.8,0.0,0
2024-04,PEDREGAL,1,0,9.0,0.0,0
2024-04,PEDRINHAS,2,2,41.0,44.25,0
2024-04,PEREIROS,1,1,0.0,0.0,0
2024-04,PERNAMBUCO,1,0,6.0,0.0,0
2024-04,PICI,2,1,0.0,0.0,0
2024-04,PINTO MADEIRA,1,1,0.0,0.0,0
2024-04,PIRAJÁ,2,0,0.0,0.0,0
2024-04,PIRAMBU,2,0,6.0,32.8,0
2024-04,PIÇARRA,1,0,0.0,0.0,0
2024-04,PLANALTO AIRTON SENNA,1,0,0.0,0.0,0
2024-04,PLANALTO AYRTON SENNA,1,0,0.0,0.0,0
2024-04,PLANALTO CASTELÃO,1,0,0.0,0.0,0
2024-04,PLANALTO HORIZONTE,3,0,119.0,449.65,0
2024-04,PLANALTO PICI 1.,1,0,0.0,0.0,0
2024-04,PLANALTO POPULAR,1,0,12.0,40.0,0
2024-04,PONTA D’ÁGUA,1,0,0.0,0.0,0
2024-04,POPULARES,2,1,0.0,0.0,0
2024-04,PORTO DAS DUNAS,1,0,0.0,0.0,0
2024-04,POSTO DE COMBUSTÍVEL PP,1,0,0.0,113.25,0
2024-04,POTIRA,5,1,97.0,0.0,0
2024-04,POVOADO,1,1,0.0,0.0,0
2024-04,PRAIA,1,0,0.0,0.0,0
2024-04,PRAIA DO FUTURO,2,0,10.0,0.0,0
2024-04,PRAINHA,2,0,0.0,0.0,0
2024-04,PRECABURA,1,1,0.0,0.0,0
2024-04,PRESIDENTE KENNEDY,1,0,25.0,0.0,0
2024-04,PRESIDENTE VARGAS,2,0,0.0,60.0,0
2024-04,PÔR DO SOL,1,0,0.0,0.0,0
2024-04,QUEIROZ,1,1,0.0,0.0,0
2024-04,QUINTINO CUNHA,3,2,36.0,156.5,0
2024-04,QUITAIUS,1,0,0.0,0.0,0
2024-04,RECREIO,2,1,0.0,0.0,0
2024-04,REDONDA,1,1,413.0,0.0,0
2024-04,RESIDENCIAL RAQUEL DE QUEIROZ,1,0,0.0,0.0,0
2024-04,RETIRO GRANDE,1,1,0.0,0.0,0
2024-04,RIACHO DOCE,1,0,0.0,0.0,0
2024-04,RIACHÃO,1,0,0.0,0.0,0
2024-04,RODAGEM,1,0,4.0,44.0,0
2024-04,RODAGEM DO LAGO,2,1,0.0,0.0,0
2024-04,RODOVIÁRIA,1,1,323.4,2424.6,0
2024-04,SALESIANOS,1,0,0.0,0.0,0
2024-04,SALITRE,1,0,0.0,0.0,0
2024-04,SALVIANO CARLOS,1,0,0.0,0.0,0
2024-04,SANTA CASA,1,0,0.0,0.0,0
2024-04,SANTA FILOMENA,1,1,0.0,0.0,0
2024-04,SANTA MARIA,1,0,37.0,209.0,0
2024-04,SANTA RITA,1,0,8.0,1352.35,0
2024-04,SANTA TERESA,1,1,0.0,0.0,0
2024-04,SANTA TEREZA,1,0,833.0,0.0,0
2024-04,SANTO ANTÔNIO,1,1,0.0,80.0,0
2024-04,SANTO EXPEDITO,1,0,0.0,0.0,1
2024-04,SAPIRANGA,1,0,70.0,265.0,0
2024-04,SEM TERRAS,1,0,0.0,0.0,0
2024-04,SERRA DO MAR,1,0,30.0,0.0,0
2024-04,SERRAGEM,2,3,415.0,0.0,0
2024-04,SERVILUZ,2,0,3.0,402.0,0
2024-04,SIQUEIRA,2,0,0.0,0.0,0
2024-04,SUMARÉ,3,1,0.0,0.0,0
2024-04,SÃO BERNARDO,1,0,0.0,0.0,0
2024-04,SÃO CRISTÓVÃO,1,0,0.0,0.0,0
2024-04,SÃO FRANCISCO,3,1,47.9,866.0,0
2024-04,SÃO FRANCISCO II,1,0,0.0,0.0,0
2024-04,SÃO JOSÉ,3,0,3.0,0.0,0
2024-04,SÃO JOÃO,4,1,27.0,30.0,0
2024-04,SÃO LUIZ,2,1,0.0,0.0,0
2024-04,SÃO MIGUEL,1,0,0.0,0.0,0
2024-04,SÃO PEDRO,1,1,6.5,23.7,0
2024-04,SÃO SEBASTIÃO,3,1,0.0,0.0,0
2024-04,SÃO VICENTE,1,0,0.0,0.0,0
2024-04,SÍTIO CONCEIÇÃO,1,0,0.0,0.0,0
2024-04,SÍTIO ESTRELA,2,0,0.0,0.0,0
2024-04,SÍTIO LUCAS,1,0,0.0,0.0,0
2024-04,TABAPUAZINHO,1,0,0.0,0.0,0
2024-04,TABATINGA,1,0,0.0,0.0,0
2024-04,TABULEIRO,1,1,0.0,0.0,0
2024-04,TABULEIRO DO CATAVENTO,1,0,0.0,0.0,0
2024-04,TAIBA,1,0,45.0,1022.25,0
2024-04,TAPERA,1,1,52.0,0.0,0
2024-04,TELHA/CAMARÁ,1,0,0.0,0.0,0
2024-04,TERRENOS NOVOS,1,1,0.0,0.0,0
2024-04,TIBIQUARI,1,0,0.0,0.0,0
2024-04,TIMBAÚBAS,1,1,0.0,0.0,0
2024-04,TORRÕES,2,1,58.0,720.35,0
2024-04,TRIÂNGULO,2,1,1.6,68.75,0
2024-04,TRIÂNGULO DE MARCO,1,1,132.0,0.0,1
2024-04,TUCUNS,1,0,0.0,0.0,0
2024-04,URUANA,1,1,0.45,0.0,0
2024-04,VENEZA,1,0,6.4,182.0,0
2024-04,VENÂNCIO,1,1,0.0,0.0,0
2024-04,VICENTE PINZON,1,0,0.0,0.0,0
2024-04,VILA AZUL,1,2,180.0,0.0,0
2024-04,VILA CENTENÁRIO,1,0,0.0,0.0,0
2024-04,VILA DE JERICOACOARA,1,0,29.3,205.0,0
2024-04,VILA DOS CAMPOS,1,0,0.0,0.0,0
2024-04,VILA ESPERANÇA,1,3,0.0,0.0,0
2024-04,VILA HOLANDA,1,0,0.0,0.0,0
2024-04,VILA MANOEL SÁTIRO,2,1,3.0,90.0,0
2024-04,VILA NOVA,1,0,0.5,0.0,0
2024-04,VILA OLGA,1,0,0.0,0.0,0
2024-04,VILA SABÓIA,1,0,0.0,0.0,0
2024-04,VILA SÃO JOSÉ,1,0,0.0,0.0,0
2024-04,VILA XEXEU,1,0,2.0,11.95,0
2024-04,VÁRZEA ALEGRE,3,0,0.6,0.0,0
2024-04,ZACARIAS GONÇALVES,1,1,0.0,0.0,0
2024-04,ZEZINHO COSTA,1,1,49.0,207.5,0
2024-04,ZONA RURAL,77,33,4768.39,2449.0,3
2024-04,ZONA URBANA,3,3,4076.41,253.0,0
2024-04,ZÉ AGOSTINHO,1,1,91.0,0.0,0
2024-04,ÁGUA VERDE,2,0,0.0,0.0,0
2024-04,ÁLVARO WEYNE,1,0,0.0,9.0,0
2024-04,ÉDSON QUEIROZ,1,0,0.0,0.0,0
2024-05,ABC,1,1,64.0,800.0,0
2024-05,ACARACUZINHO,1,0,17.0,0.0,0
2024-05,ACENDE CANDEIA,1,0,0.0,0.0,0
2024-05,AEROPORTO,3,1,153.0,720.0,0
2024-05,AGOVILLA,1,0,0.0,0.0,0
2024-05,ALMOFALA,1,1,0.0,0.0,0
2024-05,ALTAMIRA,1,0,0.0,0.0,0
2024-05,ALTIPLANO,1,1,0.0,0.0,0
2024-05,ALTO,1,0,0.0,0.0,0
2024-05,ALTO ALEGRE,2,1,63.0,57.75,0
2024-05,ALTO ALEGRE 2,1,1,0.0,0.0,0
2024-05,ALTO ALEGRE I,1,1,0.0,0.0,0
2024-05,ALTO ALEGRE II,4,3,9.0,471.0,0
2024-05,ALTO CEMITÉRIO,1,0,0.0,0.0,0
2024-05,ALTO DA ALEGRIA,2,4,3.9,1317.05,0
2024-05,ALTO DA BOA VISTA,2,0,31.200000000000003,0.0,0
2024-05,ALTO DA BRASÍLIA,1,1,38.0,15.0,0
2024-05,ALTO DA EXPECTATIVA,1,0,71.7,0.0,0
