cidade,bairro,hour,count
Parambu,Centro,22,2
Parambu,Centro,23,2
Parambu,Conjunto Habitacional,23,1
Parambu,Horácio Alves,2,1
Parambu,Horácio Alves,15,1
Parambu,Miranda,23,1
Parambu,Parambu,1,1
Parambu,Santa Rita,1,1
Parambu,Santa Rita,8,1
Parambu,Santa Rita,11,1
Parambu,Santa Rita,16,1
Parambu,Santa Rita,21,1
Parambu,Sítio Secreto,15,1
Parambu,Vila Isabel,13,1
Parambu,Vila Nova,0,1
Parambu,Vila Nova,13,1
Parambu,Vila Nova,17,1
Parambu,Vila Nova,21,1
Parambu,Zona Rural,0,1
Parambu,Zona Rural,4,1
Parambu,Zona Rural,10,1
Parambu,Zona Rural,11,1
Parambu,Zona Rural,13,3
Parambu,Zona Rural,14,3
Parambu,Zona Rural,15,1
Parambu,Zona Rural,16,3
Parambu,Zona Rural,20,2
Parambu,Zona Rural,21,1
Parambu,Zona Rural,22,1
Parambu,Zona Rural,23,1
Parambu,Zona Urbana,23,1
Paraípaba,C2,3,1
Paraípaba,Camboas,8,1
Paraípaba,Camburão,23,1
Paraípaba,Centro,2,1
Paraípaba,Zona Rural,12,1
Paraípaba,Zona Rural,13,1
Paraípaba,Zona Rural,14,2
Pedra Branca,Alto do Galileu,6,1
Pedra Branca,Bela Vista,1,1
Pedra Branca,Bela Vista,14,1
Pedra Branca,Boa Esperança,12,1
Pedra Branca,Boa Esperança,13,1
Pedra Branca,Bom Principio,3,1
Pedra Branca,Bom Principio,5,1
Pedra Branca,Bom Principio,17,1
Pedra Branca,Bom Princípio,0,2
Pedra Branca,Bom Princípio,5,1
Pedra Branca,Bulgari,3,1
Pedra Branca,Bulgari,22,1
Pedra Branca,Bulgarí,15,1
Pedra Branca,Centro,1,1
Pedra Branca,Centro,6,1
Pedra Branca,Centro,8,1
Pedra Branca,Centro,17,1
Pedra Branca,Cruzeta,23,1
Pedra Branca,Distrito Capitão Mor,1,1
Pedra Branca,Distrito de Mineirolândia,18,1
Pedra Branca,Distrito de Santa Cruz do Banabuiú,0,1
Pedra Branca,Fundão,16,1
Pedra Branca,João Pinto,18,1
Pedra Branca,Mineirolandia,2,1
Pedra Branca,Mineirolandia,22,1
Pedra Branca,Mineirolândia,22,1
Pedra Branca,Minerolândia,18,1
Pedra Branca,Morro do Peru,3,1
Pedra Branca,Morro do Peru,13,1
Pedra Branca,Nossa Senhora de Lourdes,3,1
Pedra Branca,Padre Geraldo,14,1
Pedra Branca,Padre Geraldo,16,1
Pedra Branca,Pedra Branca,17,1
Pedra Branca,Prainha,21,1
Pedra Branca,Residencial Chico Leandro,3,1
Pedra Branca,Residencial Chico Leandro,15,1
Pedra Branca,Residencial Chico Leandro,18,1
Pedra Branca,Riso Prado,14,1
Pedra Branca,Riso do Prado,10,1
Pedra Branca,Santa Maria,3,2
Pedra Branca,Santa Maria,4,1
Pedra Branca,Santa Maria,11,1
Pedra Branca,Santa Maria,12,2
Pedra Branca,Santa Maria,13,1
Pedra Branca,Santa Maria,16,2
Pedra Branca,Santa Maria,17,1
Pedra Branca,Santa Maria,19,3
Pedra Branca,Santa Maria,21,1
Pedra Branca,Santa Terezinha,2,1
Pedra Branca,Santa Terezinha,17,2
Pedra Branca,Santa Terezinha,22,1
Pedra Branca,Santa Ursula,2,1
Pedra Branca,Santa Ursula,4,2
Pedra Branca,Santa Ursula,16,2
Pedra Branca,Santa Ursula,19,1
Pedra Branca,Santa Úrsula,0,2
Pedra Branca,Santa Úrsula,4,1
Pedra Branca,Santa Úrsula,13,1
Pedra Branca,Sede,6,1
Pedra Branca,Sede Urbana,9,1
Pedra Branca,Sitio Riachão,11,1
Pedra Branca,Sítio Jerico,15,1
Pedra Branca,Sítio Mata Burro,16,1
Pedra Branca,Sítio Santo Antônio,9,1
Pedra Branca,Sítio São Gonçalo,11,1
Pedra Branca,Vera Lucia,2,1
Pedra Branca,Vila Do Padre,2,1
Pedra Branca,Vila Do Padre,22,1
Pedra Branca,Vila do Padre,7,1
Pedra Branca,Zona Rural,0,3
Pedra Branca,Zona Rural,1,1
Pedra Branca,Zona Rural,2,1
Pedra Branca,Zona Rural,3,1
Pedra Branca,Zona Rural,4,2
Pedra Branca,Zona Rural,6,1
Pedra Branca,Zona Rural,8,1
Pedra Branca,Zona Rural,10,3
Pedra Branca,Zona Rural,11,2
Pedra Branca,Zona Rural,12,4
Pedra Branca,Zona Rural,13,2
Pedra Branca,Zona Rural,15,2
Pedra Branca,Zona Rural,16,3
Pedra Branca,Zona Rural,17,7
Pedra Branca,Zona Rural,20,1
Pedra Branca,Zona Rural,23,3
Pedra Branca,Zona Urbana,0,1
Pedra Branca,Zona Urbana,1,2
Pedra Branca,Zona Urbana,16,1
Pedra Branca,Zona Urbana,17,1
Penaforte,Centro,18,1
Penaforte,Padre Cícero,23,1
Pentecoste,15 De novembro,13,1
Pentecoste,15 de Novembro,4,1
Pentecoste,15 de Novembro,11,1
Pentecoste,Acampamento,14,1
Pentecoste,Acampamento,17,1
Pentecoste,Barreiro,1,1
Pentecoste,Barreiro,23,1
Pentecoste,Barreiros,2,2
Pentecoste,Barreiros,3,1
Pentecoste,Barreiros,4,1
Pentecoste,Barreiros,13,1
Pentecoste,Barreiros,15,1
Pentecoste,Centro,0,1
Pentecoste,Centro,2,1
Pentecoste,Centro,3,1
Pentecoste,Centro,9,1
Pentecoste,Centro,22,1
Pentecoste,Cohab,13,1
Pentecoste,Conjunto Coabe,2,1
Pentecoste,Distrito de Serrota,7,1
Pentecoste,Ipazi,23,1
Pentecoste,Lamaeirão,17,1
Pentecoste,Lameirão,8,1
Pentecoste,Mulungu,13,1
Pentecoste,Pedreira,4,1
Pentecoste,Pedreira,11,1
Pentecoste,Pedreira,17,1
Pentecoste,Pedreira,22,1
Pentecoste,Pedreiras,11,1
Pentecoste,Pedreiras,13,1
Pentecoste,Pentecoste,14,1
Pentecoste,Planalto,2,1
Pentecoste,Santa Inês,0,1
Pentecoste,Santa Inês,2,2
Pentecoste,Santa Inês,5,1
Pentecoste,Santa Inês,6,1
Pentecoste,Santa Inês,7,1
Pentecoste,Santa Inês,12,2
Pentecoste,Santa Inês,14,3
Pentecoste,Santa Inês,15,1
Pentecoste,Santa Inês,17,1
Pentecoste,Santa Inês,20,1
Pentecoste,Santa Inês,21,1
Pentecoste,Santa Inês,23,1
Pentecoste,Santan Inês,18,1
Pentecoste,Sem Terra,0,1
Pentecoste,Serrota,16,1
Pentecoste,São Francisc,12,1
Pentecoste,São Francisca,11,1
Pentecoste,São Francisco,10,1
Pentecoste,São Francisco,13,1
Pentecoste,São Francisco,18,1
Pentecoste,São Francisco,20,1
Pentecoste,São Pedro,1,1
Pentecoste,São Pedro,5,1
Pentecoste,Vila Nova,1,2
Pentecoste,Vila Nova,2,2
Pentecoste,Vila Nova,4,1
Pentecoste,Vila Nova,10,1
Pentecoste,Vila Nova,12,1
Pentecoste,Vila Nova,13,2
Pentecoste,Vila Nova,18,1
Pentecoste,Vila Nova,20,1
Pentecoste,Zona Rural,6,1
Pentecoste,Zona Rural,10,1
Pentecoste,Zona Rural,11,2
Pentecoste,Zona Rural,13,1
Pentecoste,Zona Rural,17,1
Pentecoste,Zona Rural,22,1
Pereiro,Adalto,17,1
Pereiro,Bela Vista,1,1
Pereiro,Bela Vista,14,1
Pereiro,Bela Vista,16,1
Pereiro,Bela Vista,18,1
Pereiro,Centro,2,1
Pereiro,Centro,4,1
Pereiro,Centro,18,1
Pereiro,Zona Rural,0,1
Pereiro,Zona Rural,9,1
Pereiro,Zona Rural,10,1
Pereiro,Zona Rural,15,1
Pindoretama,Barrocão,2,1
Pindoretama,Barrocão,23,1
Pindoretama,Capim De Roça,13,1
Pindoretama,Capim de Roça,19,1
Pindoretama,Capim de roça,16,1
Pindoretama,Caponga Funda,0,1
Pindoretama,Caponga Funda,20,1
Pindoretama,Caponga Funda,23,1
Pindoretama,Centro,0,3
Pindoretama,Centro,1,1
Pindoretama,Centro,2,1
Pindoretama,Centro,3,2
Pindoretama,Centro,4,1
Pindoretama,Centro,6,1
Pindoretama,Centro,23,1
Pindoretama,Comunidade da Vila,20,1
Pindoretama,Conjunto Habitacional Regina Albino,3,1
Pindoretama,Mangueiral,4,1
Pindoretama,Pindoretama,1,1
Pindoretama,Pindoretama,23,1
Pindoretama,Pratiús,21,1
Pindoretama,Vila Regina Albino,23,1
Pindoretama,Zona Rural,18,1
Pindoretama,Zona Rural,22,1
Piquet Carneiro,Centro,12,1
Piquet Carneiro,Zona Rural,14,1
Piquet Carneiro,Zona Rural,15,2
Piquet Carneiro,Zona Rural,16,1
Piquet Carneiro,Zona Rural,17,1
Piquet Carneiro,Zona Rural,18,1
Pires Ferreira,Centro,7,1
Pires Ferreira,Ponte,14,1
Pires Ferreira,Zona Rural,1,1
Pires Ferreira,Zona Rural,8,1
Pires Ferreira,Zona Rural,10,1
Pires Ferreira,Zona Rural,16,1
Pires Ferreira,Zona Rural,17,1
Pires Ferreira,Zona Rural,18,1
Pires Ferreira,Zona Rural,21,1
Pires Ferreira,Zona Rural,22,1
Pires Ferreira,da Ponte,16,1
Pires Pereira,Centro,19,1
Poranga,Aeroporto,1,1
Poranga,Aeroporto,21,1
Poranga,Aeroporto,22,1
Poranga,Betânia,15,1
Poranga,COHAB,18,1
Poranga,Casinhas,1,1
Poranga,Centro,5,1
Poranga,Centro,8,1
Poranga,Centro,13,1
Poranga,Centro,18,1
Poranga,Centro,19,1
Poranga,Distrito de Buritizal,23,1
Poranga,Jardim Das Oliveiras,12,1
Poranga,Jardim das Oliveiras,4,1
Poranga,Jardim das Oliveiras,8,1
Poranga,Jardim das Oliveiras,15,1
Poranga,Jardim das Oliveiras,23,1
Poranga,Jericó,4,1
Poranga,Jericó,16,1
Poranga,Monte das Oliveiras,7,1
Poranga,Monte das Oliveiras,15,1
Poranga,Portelinha,21,1
Poranga,Vila Nova,2,1
Poranga,Zona Rural,0,1
Poranga,Zona Rural,12,1
Poranga,Zona Rural,15,1
Poranga,Zona Rural,17,1
Poranga,Zona Rural,18,1
Poranga,Zona Rural,19,1
Poranga,Zona Rural,23,1
Porteiras,Centro,15,2
Porteiras,Nossa Senhora da Conceição,21,1
Porteiras,Simão,22,1
Porteiras,Sol Nascente,13,1
Porteiras,Sol Nascente,15,1
Porteiras,Zona Rural,11,1
Porteiras,Zona Rural,13,1
Porteiras,Zona Rural,14,1
Porteiras,Zona Rural,15,1
Porteiras,Zona Rural,16,1
Porteiras,Zona Rural,18,1
Porteiras,Zona Rural,23,1
Quiterianópolis,Centro,14,1
Quiterianópolis,Cidade Nova,21,1
Quiterianópolis,Cidae Nova,16,1
Quiterianópolis,Pau Darco,14,1
Quiterianópolis,Sítio Cruz,15,1
Quiterianópolis,Zona Rural,2,1
Quiterianópolis,Zona Rural,12,1
Quiterianópolis,Zona Rural,15,1
Quiterianópolis,Zona Rural,16,2
Quiterianópolis,Zona Rural,21,1
Quixada,Centro,14,1
Quixada,Condomínio Da Palha,16,1
Quixada,Nova Jerusalém,20,1
Quixada,Zona Urbana,21,1
Quixadá,Alto São Francisco,0,2
Quixadá,Alto São Francisco,1,1
Quixadá,Alto São Francisco,3,1
Quixadá,Alto São Francisco,9,1
Quixadá,Alto São Francisco,10,1
Quixadá,Alto São Francisco,14,1
Quixadá,Alto São Francisco,17,1
Quixadá,Alto São Francisco,19,2
Quixadá,Alto São Francisco,20,2
Quixadá,Alto São Francisco,21,1
Quixadá,Alto São Francisco,22,1
Quixadá,Alto São Francisco,23,1
Quixadá,Alto da Boa Vista,20,1
Quixadá,Alto do Cruzeiro,12,1
Quixadá,Baviera,16,1
Quixadá,Boto,20,1
Quixadá,Boto,21,1
Quixadá,COHAB,11,1
Quixadá,COHAB,21,1
Quixadá,California,22,1
Quixadá,Campo Novo,0,4
Quixadá,Campo Novo,2,1
Quixadá,Campo Novo,7,1
Quixadá,Campo Novo,10,1
Quixadá,Campo Novo,11,6
Quixadá,Campo Novo,12,3
Quixadá,Campo Novo,13,1
Quixadá,Campo Novo,14,4
Quixadá,Campo Novo,16,3
Quixadá,Campo Novo,17,3
Quixadá,Campo Novo,19,2
Quixadá,Campo Novo,20,4
Quixadá,Campo Novo,21,5
Quixadá,Campo Novo,22,4
Quixadá,Campo Novo,23,2
Quixadá,Campo Velho,0,1
Quixadá,Campo Velho,1,1
Quixadá,Campo Velho,3,1
Quixadá,Campo Velho,11,1
Quixadá,Campo Velho,12,1
Quixadá,Campo Velho,14,1
Quixadá,Campo Velho,15,4
Quixadá,Campo Velho,16,4
Quixadá,Campo Velho,17,1
Quixadá,Campo Velho,18,1
Quixadá,Campo Velho,19,5
Quixadá,Campo Velho,20,1
Quixadá,Campo Velho,22,3
Quixadá,Campo Velho,23,7
Quixadá,Campo velho,17,1
Quixadá,Capo Velho,4,1
Quixadá,Carrascal,1,2
Quixadá,Carrascal,2,1
Quixadá,Carrascal,15,1
Quixadá,Carrascal,18,1
Quixadá,Carrascal 1,22,1
Quixadá,Carrascal I,13,1
Quixadá,Casa de Turma,20,1
Quixadá,Cedro,16,2
Quixadá,Cedro Velho,0,1
Quixadá,Centro,0,7
Quixadá,Centro,1,5
Quixadá,Centro,3,5
Quixadá,Centro,10,2
Quixadá,Centro,12,7
Quixadá,Centro,13,2
Quixadá,Centro,14,2
Quixadá,Centro,15,4
Quixadá,Centro,16,5
Quixadá,Centro,17,3
Quixadá,Centro,19,3
Quixadá,Centro,20,2
Quixadá,Centro,21,8
Quixadá,Centro,22,7
Quixadá,Centro,23,3
Quixadá,Combate,14,1
Quixadá,Combate,20,1
Quixadá,Combate,21,1
Quixadá,Curicaca,4,1
Quixadá,Curicaca,17,1
Quixadá,Custódio,1,1
Quixadá,Custódio,3,2
Quixadá,Custódio,14,1
Quixadá,Custódio,23,1
Quixadá,DERT,6,1
Quixadá,Dert,11,1
Quixadá,Distrito Daniel de Queiroz,5,1
Quixadá,Distrito São João dos Queiroz,22,1
Quixadá,Distrito de Cipó dos Anjos,23,1
Quixadá,Distrito de Juatama,6,1
Quixadá,Distrito de Liberdade,16,1
Quixadá,Entrada do Sítio Jordão,15,1
Quixadá,Fazenda Campina,15,1
Quixadá,Fazenda Jerusalém,23,1
Quixadá,Herval,0,1
Quixadá,Herval,23,1
Quixadá,Ipiranga,14,1
Quixadá,Irajá,16,1
Quixadá,Irajá,22,1
Quixadá,Jardim Dos Molitos,13,1
Quixadá,Jardim Monólitos,1,1
Quixadá,Jardim dos Monólitos,1,1
Quixadá,Jardim dos Monólitos,23,1
Quixadá,Jatobá,0,1
Quixadá,Jean Silva,12,1
Quixadá,Jean Silva,16,1
Quixadá,Lagoa,0,2
Quixadá,Lagoa,19,1
Quixadá,Lagoa,23,1
Quixadá,Localidade São Francisco,4,1
Quixadá,Loteamento Renato Carneiro,2,1
Quixadá,Monte Alegre,19,1
Quixadá,Monte Alegre,20,1
Quixadá,Monte Alegre,21,1
Quixadá,Monte alegre,15,1
Quixadá,Mutirão,15,1
Quixadá,Mutirão,19,1
Quixadá,Nova Jerusalém,19,1
Quixadá,Planalto Jerusalém,12,1
Quixadá,Planalto Jerusalém,22,1
Quixadá,Planalto Renascer,23,1
Quixadá,Planalto Universitário,15,1
Quixadá,Pote Seco,12,1
Quixadá,Putiu,16,1
Quixadá,Putiú,1,1
Quixadá,Putiú,21,1
Quixadá,Quixadá,20,1
Quixadá,Rachel de Queiroz,21,1
Quixadá,Renascer,11,1
Quixadá,Renascer,13,1
Quixadá,Renascer,14,2
Quixadá,Renascer,17,1
Quixadá,Renascer,18,1
Quixadá,Renascer,21,1
Quixadá,Renascer,22,2
Quixadá,Renascer,23,2
Quixadá,Residencial Rachel de Queiroz,21,1
Quixadá,Residencial Raquel de Queiroz,23,1
Quixadá,Riacho Verde,20,1
Quixadá,Rodoviária,13,1
Quixadá,Rodoviária,16,1
Quixadá,Serra Preta,1,1
Quixadá,São Francisco,9,1
Quixadá,São José,0,1
Quixadá,São João,0,3
Quixadá,São João,1,2
Quixadá,São João,12,1
Quixadá,São João,13,1
Quixadá,São João,14,1
Quixadá,São João,19,1
Quixadá,São João,21,3
Quixadá,São João,22,1
Quixadá,São João,23,1
Quixadá,Tapuiaras,18,1
Quixadá,Triângulo,0,1
Quixadá,Triângulo,3,1
Quixadá,Triângulo,13,3
Quixadá,Triângulo,15,1
Quixadá,Triângulo,21,1
Quixadá,Triângulo,23,3
Quixadá,Triângulo da Boa Vista,20,1
Quixadá,Várzea da Onça,14,2
Quixadá,Zona Rural,0,1
Quixadá,Zona Rural,1,1
Quixadá,Zona Rural,2,2
Quixadá,Zona Rural,4,1
Quixadá,Zona Rural,12,1
Quixadá,Zona Rural,13,2
Quixadá,Zona Rural,14,1
Quixadá,Zona Rural,15,2
Quixadá,Zona Rural,17,2
Quixadá,Zona Rural,20,2
Quixadá,Zona Rural,21,2
Quixadá,Zona Rural,22,1
Quixadá,Zona Rural,23,1
Quixadá,Zona Urbana,17,1
Quixadá,campo Novo,23,1
Quixadá,campo Velho,21,1
Quixelo,Centro,0,1
Quixelo,Cohab 1,14,1
Quixelô,Centro,16,1
Quixelô,Quixelô,20,1
Quixelô,Zona Rural,17,1
Quixelô,Zona Rural,23,1
Quixeramobim,Alto da Betânia,2,1
Quixeramobim,Alto da Colina,2,1
Quixeramobim,Alto da Colina,20,1
Quixeramobim,Antônio Cisnando,17,1
Quixeramobim,Antônio Cisnando,21,1
Quixeramobim,Antônio Sisnandes,1,1
Quixeramobim,Baixa Fria,18,1
Quixeramobim,Belém,16,1
Quixeramobim,Betânia,0,1
Quixeramobim,Betânia,20,1
Quixeramobim,Boqueirão,12,1
Quixeramobim,Britadeira,6,1
Quixeramobim,Canafistula,7,1
Quixeramobim,Canecão,9,1
Quixeramobim,Centro,0,3
Quixeramobim,Centro,1,3
Quixeramobim,Centro,2,3
Quixeramobim,Centro,4,1
Quixeramobim,Centro,5,2
Quixeramobim,Centro,12,1
Quixeramobim,Centro,13,2
Quixeramobim,Centro,14,2
Quixeramobim,Centro,15,3
Quixeramobim,Centro,16,4
Quixeramobim,Centro,18,1
Quixeramobim,Centro,19,3
Quixeramobim,Centro,20,1
Quixeramobim,Centro,23,2
Quixeramobim,Chacará Recanto da Felicidade,16,1
Quixeramobim,Cohab,15,1
Quixeramobim,Cohab,18,1
Quixeramobim,Conjunto Esperança,0,1
Quixeramobim,Conjunto Esperança,2,1
Quixeramobim,Conjunto Esperança,13,2
Quixeramobim,Conjunto Esperança,15,3
Quixeramobim,Conjunto Esperança,16,3
Quixeramobim,Conjunto Esperança,17,1
Quixeramobim,Conjunto Esperança,19,1
Quixeramobim,Conjunto Esperança,20,1
Quixeramobim,Conjunto Esperança,21,2
Quixeramobim,Conjunto Esperança,22,1
Quixeramobim,Conjunto Esperança,23,1
Quixeramobim,Conjunto Industrial,2,1
Quixeramobim,Cumpim,4,1
Quixeramobim,Cupim,3,1
Quixeramobim,Deposito,15,1
Quixeramobim,Deposito,22,1
Quixeramobim,Depósito,1,1
Quixeramobim,Depósito,22,1
Quixeramobim,Distrito Carneiro,6,1
Quixeramobim,Distrito de Damião Carneiro,13,1
Quixeramobim,Duque De Caxias,17,1
Quixeramobim,Duque de Caxias,1,1
Quixeramobim,Duque de Caxias,3,1
Quixeramobim,Duque de Caxias,11,1
Quixeramobim,Duque de Caxias,13,1
Quixeramobim,Duque de Caxias,17,1
Quixeramobim,Edimilson Correia de Vasconcelos,15,1
Quixeramobim,Edimilson Correia de Vasconcelos,22,1
Quixeramobim,Edmilson Correia,4,1
Quixeramobim,Edmilson Correia De Vasconcelos,11,1
Quixeramobim,Edmilson Correia Vasconcelos,15,1
Quixeramobim,Edmilson Correia de Vasconcelos,4,2
Quixeramobim,Edmilson Correia de Vasconcelos,12,1
Quixeramobim,Humberto Bezerra,15,4
Quixeramobim,Humberto Bezerra,16,2
Quixeramobim,Jaime Lopes,0,2
Quixeramobim,Jaime Lopes,4,1
Quixeramobim,Jaime Lopes,14,1
Quixeramobim,Jaime Lopes,16,2
Quixeramobim,Jaime Lopes,18,1
Quixeramobim,Jaime Lopes,23,1
Quixeramobim,Jardim Monte I,5,1
Quixeramobim,Jardim Norte 1,0,1
Quixeramobim,Jardim Norte 1,2,1
Quixeramobim,Jardim Norte 1,13,1
Quixeramobim,Jardim Norte 1,15,1
Quixeramobim,Jardim Norte 2,1,1
Quixeramobim,Jardim Norte 2,11,1
Quixeramobim,Jardim Norte 2,14,1
Quixeramobim,Jardim Norte 2,17,2
Quixeramobim,Jardim Norte 2,20,1
Quixeramobim,Jardim Norte 2,22,1
Quixeramobim,Jardim Norte I,1,1
Quixeramobim,Jardim Norte I,15,1
Quixeramobim,Jardim Norte I,18,1
Quixeramobim,Jardim Norte I,21,1
Quixeramobim,Jardim Norte II,10,1
Quixeramobim,Jardim Norte II,13,1
Quixeramobim,Jardim Norte II,14,1
Quixeramobim,Jose Aurélio Camera,22,1
Quixeramobim,José Airton Machado,15,2
Quixeramobim,José Airton Machado,17,1
Quixeramobim,José Airton Machado,20,1
Quixeramobim,Lacerda,3,1
Quixeramobim,Louquinha do Amor,13,1
Quixeramobim,Madalena,14,1
Quixeramobim,Maraquetà,21,1
Quixeramobim,Maravilha,0,1
Quixeramobim,Maravilha,2,1
Quixeramobim,Maravilha,6,1
Quixeramobim,Maravilha,11,2
Quixeramobim,Maravilha,12,2
Quixeramobim,Maravilha,13,3
Quixeramobim,Maravilha,14,3
Quixeramobim,Maravilha,15,4
Quixeramobim,Maravilha,17,1
Quixeramobim,Maravilha,19,1
Quixeramobim,Maravilha,21,1
Quixeramobim,Matadouro,0,1
Quixeramobim,Matadouro,14,1
Quixeramobim,Matadouro,15,1
Quixeramobim,Matadouro,18,3
Quixeramobim,Matadouro,21,1
Quixeramobim,Monetiro Morais,23,1
Quixeramobim,Monte Flor,16,1
Quixeramobim,Monte Flor,19,1
Quixeramobim,Monteiro De Morais,13,1
Quixeramobim,Monteiro De Morais,15,1
Quixeramobim,Monteiro Morais,15,1
Quixeramobim,Monteiro Morais,16,1
Quixeramobim,Monteiro de Moorais,0,1
Quixeramobim,Monteiro de Morais,0,1
Quixeramobim,Monteiro de Morais,2,1
Quixeramobim,Monteiro de Morais,14,2
Quixeramobim,Monteiro de Morais,15,2
Quixeramobim,Monteiro de Morais,17,1
Quixeramobim,Monteiro de Morais,21,1
Quixeramobim,Monteiro de Morais,22,1
Quixeramobim,Parque Quinamunhum,19,1
Quixeramobim,Planalto Abetânia,23,1
Quixeramobim,Planalto Nova Pompeia,0,1
Quixeramobim,Planalto Nova Pompéia,1,1
Quixeramobim,Planalto Nova Pompéia,16,1
Quixeramobim,Planalto Sabonete,22,1
Quixeramobim,Pompeia,5,1
Quixeramobim,Pompeia,13,1
Quixeramobim,Pompeia,14,1
Quixeramobim,Pompeia,15,1
Quixeramobim,Pompeia,18,1
Quixeramobim,Pompeia,20,1
Quixeramobim,Pompeia,22,1
Quixeramobim,Pompéia,14,1
Quixeramobim,Pompéia,22,1
Quixeramobim,Próximo a localidade de Pedreiras,1,1
Quixeramobim,Quixeramobim,23,1
Quixeramobim,Rodoviaria,3,1
Quixeramobim,Rodoviária,12,1
Quixeramobim,Rodoviária,15,1
Quixeramobim,Rodoviária,17,2
Quixeramobim,Rodoviária,18,1
Quixeramobim,Rodoviária,23,1
Quixeramobim,Sabonete,3,1
Quixeramobim,Sabonete,10,1
Quixeramobim,Sabonete,13,1
Quixeramobim,Sabonete,22,1
Quixeramobim,Salviano Carlos,18,1
Quixeramobim,São Miguel,19,1
Quixeramobim,Uruque,1,1
Quixeramobim,Uruque,16,1
Quixeramobim,Uruque,17,2
Quixeramobim,Uruquê,1,1
Quixeramobim,Uruquê,14,1
Quixeramobim,Vila Betânia,17,1
Quixeramobim,Vila Eloi,14,1
Quixeramobim,Vila Nova,17,1
Quixeramobim,Vila São Paulo,0,1
Quixeramobim,Vila União,17,3
Quixeramobim,Vila União,21,1
Quixeramobim,Zona Rura,23,1
Quixeramobim,Zona Rural,0,1
Quixeramobim,Zona Rural,1,2
Quixeramobim,Zona Rural,2,2
Quixeramobim,Zona Rural,5,1
Quixeramobim,Zona Rural,6,2
Quixeramobim,Zona Rural,12,2
Quixeramobim,Zona Rural,13,2
Quixeramobim,Zona Rural,14,3
Quixeramobim,Zona Rural,15,3
Quixeramobim,Zona Rural,16,1
Quixeramobim,Zona Rural,17,3
Quixeramobim,Zona Rural,18,1
Quixeramobim,Zona Rural,22,1
Quixeramobim,Zona Urbana,23,1
Quixeré,Barreiras Pocinhos,22,1
Quixeré,Bom Sucesso,15,1
Quixeré,Centro,4,1
Quixeré,Centro,11,1
Quixeré,Distrito de Bom Sucesso,21,1
Quixeré,Lagoinha,1,2
Quixeré,Lagoinha,20,1
Quixeré,Pontal,0,1
Quixeré,Pontal,13,1
Quixeré,Sitio Tomé,13,1
Quixeré,Sítio Leão,20,1
Quixeré,Zona Rural,0,2
Quixeré,Zona Rural,3,1
Quixeré,Zona Rural,4,1
Quixeré,Zona Rural,12,1
Quixeré,Zona Rural,15,1
Quixeré,Zona Rural,16,2
Quixeré,Zona Rural,18,1
Quixeré,Zona Rural,22,1
Redenção,Antônio Diogo,0,1
Redenção,Antônio Diogo,1,1
Redenção,Antônio Diogo,15,2
Redenção,Boa Fé,1,1
Redenção,Boa Fé,18,1
Redenção,Centro,0,2
Redenção,Centro,23,1
Redenção,Centro Comunitário,1,1
Redenção,Centro Comunitário,2,1
Redenção,Currais II,20,1
Redenção,Guassi,3,1
Redenção,Zona Rural,1,1
Redenção,Zona Rural,6,1
Redenção,Zona Rural,17,1
Redenção,Zona Rural,21,1
Redenção,Zona Rural,23,1
Reriutaba,Açude do Mato,0,1
Reriutaba,Barro Vermelho,0,1
Reriutaba,Barro Vermelho,16,1
Reriutaba,Betânia,22,1
Reriutaba,Carão,13,1
Reriutaba,Cemitério,16,1
Reriutaba,Centro,2,1
Reriutaba,Centro,6,1
Reriutaba,Centro,13,1
Reriutaba,Centro,17,1
Reriutaba,Rampa,2,1
Reriutaba,Sítio Açude do Mato,18,1
Reriutaba,Vila Nova,2,1
Reriutaba,Vila Nova,3,2
Reriutaba,Vila Nova,17,2
Reriutaba,Zona Rural,2,1
Reriutaba,Zona Rural,13,1
Reriutaba,Zona Rural,16,2
Reriutaba,Zona Rural,18,1
Reriutaba,próximo ao posto da PRE,10,1
Russas,Aeroporto,12,1
Russas,Aeroporto,20,1
Russas,Alto São João,3,1
Russas,Alto São João,16,1
Russas,Alto São João,18,1
Russas,Alto Velame,14,1
Russas,Alto do Velame,19,1
Russas,Alto do Velame,22,1
Russas,Bairro De Fatima,16,1
Russas,Bairro Fátima,16,1
Russas,Bairro de Fátima,12,1
Russas,Bairro de Fátima,16,1
Russas,Barracão,10,1
Russas,Cabelo de Nego,13,1
Russas,Catumbela,2,1
Russas,Catumbela,11,1
Russas,Catumbela,12,3
Russas,Catumbela,13,1
Russas,Catumbela,14,1
Russas,Catumbela,15,1
Russas,Catumbela,16,1
Russas,Catumbela,19,1
Russas,Catumbela,20,2
Russas,Catumbela,21,2
Russas,Catumbela,23,2
Russas,Centro,0,1
Russas,Centro,1,3
Russas,Centro,2,2
Russas,Centro,4,2
Russas,Centro,8,1
Russas,Centro,11,2
Russas,Centro,12,2
Russas,Centro,13,4
Russas,Centro,14,2
Russas,Centro,15,5
Russas,Centro,16,5
Russas,Centro,17,1
Russas,Centro,18,1
Russas,Centro,19,3
Russas,Centro,20,2
Russas,Centro,21,5
Russas,Centro,22,4
Russas,Centro,23,5
Russas,Centro / Flores,23,1
Russas,Cidade de Deus,12,1
Russas,Cidade de Deus,17,1
Russas,De Fátima,19,1
Russas,De Fátima,21,1
Russas,Flores,0,1
Russas,Flores,2,1
