cidade,bairro,year,month,month_name,count
Itapiúna,,2024,3,Março,1
Itapiúna,,2024,6,Junho,3
Itapiúna,,2024,7,Julho,3
Itapiúna,,2024,12,Dezembro,1
Itapiúna,,2025,1,Janeiro,1
Itapiúna,,2025,5,Maio,3
Itapiúna,,2025,7,Julho,1
Itapiúna,,2025,8,Agosto,3
Itapiúna,,2025,9,Setembro,1
Itapiúna,,2025,11,Novembro,2
Itapiúna,,2025,12,Dezembro,3
Itarema,,2022,1,Janeiro,2
Itarema,,2022,2,Fevereiro,2
Itarema,,2022,3,Março,1
Itarema,,2022,4,Abril,3
Itarema,,2022,7,Julho,3
Itarema,,2022,9,Setembro,1
Itarema,,2022,11,Novembro,2
Itarema,,2022,12,Dezembro,1
Itarema,,2023,1,Janeiro,2
Itarema,,2023,2,Fevereiro,1
Itarema,,2023,4,Abril,1
Itarema,,2023,7,Julho,1
Itarema,,2023,8,Agosto,2
Itarema,,2023,9,Setembro,8
Itarema,,2023,10,Outubro,8
Itarema,,2023,11,Novembro,2
Itarema,,2023,12,Dezembro,3
Itarema,,2024,1,Janeiro,6
Itarema,,2024,2,Fevereiro,9
Itarema,,2024,3,Março,3
Itarema,,2024,4,Abril,2
Itarema,,2024,5,Maio,2
Itarema,,2024,6,Junho,4
Itarema,,2024,7,Julho,9
Itarema,,2024,8,Agosto,9
Itarema,,2024,9,Setembro,2
Itarema,,2024,10,Outubro,7
Itarema,,2024,11,Novembro,1
Itarema,,2024,12,Dezembro,5
Itarema,,2025,1,Janeiro,3
Itarema,,2025,2,Fevereiro,1
Itarema,,2025,3,Março,5
Itarema,,2025,4,Abril,1
Itarema,,2025,5,Maio,2
Itarema,,2025,6,Junho,1
Itarema,,2025,7,Julho,2
Itarema,,2025,8,Agosto,1
Itarema,,2025,9,Setembro,3
Itarema,,2025,10,Outubro,5
Itarema,,2025,11,Novembro,5
Itarema,,2025,12,Dezembro,3
Itatira,,2022,3,Março,1
Itatira,,2022,4,Abril,1
Itatira,,2023,3,Março,1
Itatira,,2023,5,Maio,1
Itatira,,2023,8,Agosto,6
Itatira,,2023,9,Setembro,2
Itatira,,2023,10,Outubro,1
Itatira,,2023,11,Novembro,2
Itatira,,2023,12,Dezembro,1
Itatira,,2024,2,Fevereiro,2
Itatira,,2024,3,Março,1
Itatira,,2024,4,Abril,1
Itatira,,2024,9,Setembro,1
Itatira,,2024,11,Novembro,1
Itatira,,2025,5,Maio,3
Itatira,,2025,8,Agosto,4
Itatira,,2025,10,Outubro,1
Jaguaretama,,2022,2,Fevereiro,2
Jaguaretama,,2022,4,Abril,1
Jaguaretama,,2022,7,Julho,1
Jaguaretama,,2022,9,Setembro,3
Jaguaretama,,2022,11,Novembro,3
Jaguaretama,,2023,4,Abril,2
Jaguaretama,,2023,5,Maio,2
Jaguaretama,,2023,6,Junho,1
Jaguaretama,,2023,10,Outubro,2
Jaguaretama,,2024,1,Janeiro,1
Jaguaretama,,2024,2,Fevereiro,1
Jaguaretama,,2024,3,Março,1
Jaguaretama,,2024,4,Abril,1
Jaguaretama,,2024,5,Maio,3
Jaguaretama,,2024,6,Junho,1
Jaguaretama,,2024,8,Agosto,2
Jaguaretama,,2024,10,Outubro,1
Jaguaretama,,2024,12,Dezembro,2
Jaguaretama,,2025,1,Janeiro,1
Jaguaretama,,2025,2,Fevereiro,3
Jaguaretama,,2025,5,Maio,2
Jaguaretama,,2025,8,Agosto,1
Jaguaretama,,2025,9,Setembro,1
Jaguaribara,,2022,1,Janeiro,2
Jaguaribara,,2022,8,Agosto,2
Jaguaribara,,2022,9,Setembro,4
Jaguaribara,,2022,10,Outubro,1
Jaguaribara,,2023,2,Fevereiro,1
Jaguaribara,,2023,6,Junho,2
Jaguaribara,,2023,7,Julho,1
Jaguaribara,,2023,8,Agosto,1
Jaguaribara,,2024,8,Agosto,1
Jaguaribara,,2024,9,Setembro,1
Jaguaribara,,2024,10,Outubro,1
Jaguaribara,,2024,11,Novembro,1
Jaguaribara,,2024,12,Dezembro,1
Jaguaribara,,2025,2,Fevereiro,2
Jaguaribara,,2025,4,Abril,1
Jaguaribara,,2025,5,Maio,1
Jaguaribara,,2025,8,Agosto,2
Jaguaribara,,2025,9,Setembro,1
Jaguaribe,,2022,1,Janeiro,2
Jaguaribe,,2022,2,Fevereiro,1
Jaguaribe,,2022,4,Abril,1
Jaguaribe,,2022,5,Maio,1
Jaguaribe,,2022,7,Julho,1
Jaguaribe,,2022,10,Outubro,3
Jaguaribe,,2022,11,Novembro,1
Jaguaribe,,2023,1,Janeiro,1
Jaguaribe,,2023,3,Março,1
Jaguaribe,,2023,5,Maio,1
Jaguaribe,,2023,7,Julho,1
Jaguaribe,,2023,8,Agosto,1
Jaguaribe,,2023,9,Setembro,2
Jaguaribe,,2023,10,Outubro,3
Jaguaribe,,2023,11,Novembro,1
Jaguaribe,,2023,12,Dezembro,1
Jaguaribe,,2024,1,Janeiro,1
Jaguaribe,,2024,3,Março,1
Jaguaribe,,2024,5,Maio,1
Jaguaribe,,2024,6,Junho,1
Jaguaribe,,2024,7,Julho,2
Jaguaribe,,2024,9,Setembro,1
Jaguaribe,,2024,10,Outubro,1
Jaguaribe,,2024,12,Dezembro,1
Jaguaribe,,2025,3,Março,1
Jaguaribe,,2025,4,Abril,1
Jaguaribe,,2025,5,Maio,1
Jaguaruana,,2022,1,Janeiro,3
Jaguaruana,,2022,5,Maio,1
Jaguaruana,,2022,12,Dezembro,2
Jaguaruana,,2023,1,Janeiro,1
Jaguaruana,,2023,2,Fevereiro,1
Jaguaruana,,2024,5,Maio,1
Jaguaruana,,2024,6,Junho,1
Jaguaruana,,2025,1,Janeiro,2
Jaguaruana,,2025,10,Outubro,2
Jaguaruana,,2025,11,Novembro,2
Jaguaruana,,2025,12,Dezembro,1
Jardim,,2022,4,Abril,1
Jardim,,2022,6,Junho,1
Jardim,,2025,1,Janeiro,2
Jardim,,2025,3,Março,1
Jardim,,2025,5,Maio,1
Jardim,,2025,7,Julho,1
Jati,,2022,9,Setembro,1
Jati,,2023,7,Julho,1
Jati,,2025,9,Setembro,1
Jati,,2025,10,Outubro,1
Jijoca de Jericoacoara,,2022,2,Fevereiro,3
Jijoca de Jericoacoara,,2022,3,Março,2
Jijoca de Jericoacoara,,2022,4,Abril,1
Jijoca de Jericoacoara,,2022,6,Junho,3
Jijoca de Jericoacoara,,2022,8,Agosto,2
Jijoca de Jericoacoara,,2022,10,Outubro,1
Jijoca de Jericoacoara,,2022,11,Novembro,2
Jijoca de Jericoacoara,,2022,12,Dezembro,2
Jijoca de Jericoacoara,,2023,1,Janeiro,1
Jijoca de Jericoacoara,,2023,5,Maio,1
Jijoca de Jericoacoara,,2023,9,Setembro,1
Jijoca de Jericoacoara,,2023,10,Outubro,1
Jijoca de Jericoacoara,,2023,11,Novembro,1
Jijoca de Jericoacoara,,2023,12,Dezembro,1
Jijoca de Jericoacoara,,2024,1,Janeiro,1
Jijoca de Jericoacoara,,2024,6,Junho,3
Jijoca de Jericoacoara,,2024,7,Julho,1
Jijoca de Jericoacoara,,2024,9,Setembro,2
Jijoca de Jericoacoara,,2024,10,Outubro,1
Jijoca de Jericoacoara,,2024,12,Dezembro,4
Jijoca de Jericoacoara,,2025,1,Janeiro,1
Jijoca de Jericoacoara,,2025,2,Fevereiro,1
Jijoca de Jericoacoara,,2025,3,Março,1
Jijoca de Jericoacoara,,2025,6,Junho,1
Jijoca de Jericoacoara,,2025,7,Julho,1
Jijoca de Jericoacoara,,2025,8,Agosto,1
Jijoca de Jericoacoara,,2025,9,Setembro,1
Juazeiro do Norte,,2022,1,Janeiro,11
Juazeiro do Norte,,2022,2,Fevereiro,7
Juazeiro do Norte,,2022,3,Março,9
Juazeiro do Norte,,2022,4,Abril,5
Juazeiro do Norte,,2022,5,Maio,1
Juazeiro do Norte,,2022,6,Junho,5
Juazeiro do Norte,,2022,7,Julho,6
Juazeiro do Norte,,2022,8,Agosto,6
Juazeiro do Norte,,2022,9,Setembro,3
Juazeiro do Norte,,2022,10,Outubro,3
Juazeiro do Norte,,2022,11,Novembro,4
Juazeiro do Norte,,2022,12,Dezembro,4
Juazeiro do Norte,,2023,1,Janeiro,6
Juazeiro do Norte,,2023,2,Fevereiro,4
Juazeiro do Norte,,2023,3,Março,9
Juazeiro do Norte,,2023,4,Abril,10
Juazeiro do Norte,,2023,5,Maio,4
Juazeiro do Norte,,2023,6,Junho,5
Juazeiro do Norte,,2023,7,Julho,3
Juazeiro do Norte,,2023,8,Agosto,2
Juazeiro do Norte,,2023,9,Setembro,4
Juazeiro do Norte,,2023,10,Outubro,8
Juazeiro do Norte,,2023,11,Novembro,5
Juazeiro do Norte,,2023,12,Dezembro,6
Juazeiro do Norte,,2024,1,Janeiro,6
Juazeiro do Norte,,2024,2,Fevereiro,4
Juazeiro do Norte,,2024,3,Março,12
Juazeiro do Norte,,2024,4,Abril,8
Juazeiro do Norte,,2024,5,Maio,7
Juazeiro do Norte,,2024,6,Junho,5
Juazeiro do Norte,,2024,7,Julho,6
Juazeiro do Norte,,2024,8,Agosto,7
Juazeiro do Norte,,2024,9,Setembro,7
Juazeiro do Norte,,2024,10,Outubro,7
Juazeiro do Norte,,2024,11,Novembro,8
Juazeiro do Norte,,2024,12,Dezembro,5
Juazeiro do Norte,,2025,1,Janeiro,3
Juazeiro do Norte,,2025,2,Fevereiro,5
Juazeiro do Norte,,2025,3,Março,4
Juazeiro do Norte,,2025,4,Abril,4
Juazeiro do Norte,,2025,5,Maio,8
Juazeiro do Norte,,2025,6,Junho,7
Juazeiro do Norte,,2025,7,Julho,3
Juazeiro do Norte,,2025,8,Agosto,4
Juazeiro do Norte,,2025,9,Setembro,11
Juazeiro do Norte,,2025,10,Outubro,5
Juazeiro do Norte,,2025,11,Novembro,13
Juazeiro do Norte,,2025,12,Dezembro,11
Juazeiro do Norte,,2026,1,Janeiro,6
Jucás,,2022,1,Janeiro,1
Jucás,,2022,2,Fevereiro,3
Jucás,,2022,6,Junho,1
Jucás,,2022,8,Agosto,1
Jucás,,2022,10,Outubro,1
Jucás,,2023,7,Julho,3
Jucás,,2023,9,Setembro,3
Jucás,,2023,11,Novembro,1
Jucás,,2024,1,Janeiro,1
Jucás,,2024,3,Março,1
Jucás,,2024,9,Setembro,1
Jucás,,2025,5,Maio,1
Jucás,,2025,10,Outubro,1
Lavras da Mangabeira,,2022,1,Janeiro,1
Lavras da Mangabeira,,2022,3,Março,1
Lavras da Mangabeira,,2022,11,Novembro,1
Lavras da Mangabeira,,2024,9,Setembro,1
Lavras da Mangabeira,,2025,1,Janeiro,1
Lavras da Mangabeira,,2025,2,Fevereiro,1
Lavras da Mangabeira,,2025,11,Novembro,1
Limoeiro do Norte,,2022,1,Janeiro,3
Limoeiro do Norte,,2022,2,Fevereiro,4
Limoeiro do Norte,,2022,3,Março,5
Limoeiro do Norte,,2022,4,Abril,4
Limoeiro do Norte,,2022,5,Maio,2
Limoeiro do Norte,,2022,6,Junho,3
Limoeiro do Norte,,2022,7,Julho,3
Limoeiro do Norte,,2022,8,Agosto,5
Limoeiro do Norte,,2022,9,Setembro,3
Limoeiro do Norte,,2022,10,Outubro,5
Limoeiro do Norte,,2022,11,Novembro,1
Limoeiro do Norte,,2022,12,Dezembro,5
Limoeiro do Norte,,2023,1,Janeiro,4
Limoeiro do Norte,,2023,2,Fevereiro,4
Limoeiro do Norte,,2023,4,Abril,3
Limoeiro do Norte,,2023,5,Maio,1
Limoeiro do Norte,,2023,8,Agosto,1
Limoeiro do Norte,,2023,9,Setembro,1
Limoeiro do Norte,,2023,10,Outubro,4
Limoeiro do Norte,,2024,1,Janeiro,4
Limoeiro do Norte,,2024,4,Abril,1
Limoeiro do Norte,,2024,5,Maio,2
Limoeiro do Norte,,2024,7,Julho,4
Limoeiro do Norte,,2024,8,Agosto,4
Limoeiro do Norte,,2024,11,Novembro,1
Limoeiro do Norte,,2025,1,Janeiro,2
Limoeiro do Norte,,2025,3,Março,3
Limoeiro do Norte,,2025,5,Maio,3
Limoeiro do Norte,,2025,6,Junho,2
Limoeiro do Norte,,2025,7,Julho,3
Limoeiro do Norte,,2025,8,Agosto,2
Limoeiro do Norte,,2025,10,Outubro,3
Limoeiro do Norte,,2025,11,Novembro,4
Limoeiro do Norte,,2025,12,Dezembro,1
Limoeiro do Norte,,2026,1,Janeiro,2
Madalena,,2022,2,Fevereiro,1
Madalena,,2022,6,Junho,4
Madalena,,2022,9,Setembro,1
Madalena,,2022,10,Outubro,1
Madalena,,2023,2,Fevereiro,2
Madalena,,2023,3,Março,1
Madalena,,2023,4,Abril,1
Madalena,,2023,5,Maio,1
Madalena,,2023,6,Junho,1
Madalena,,2023,7,Julho,1
Madalena,,2023,9,Setembro,1
Madalena,,2023,10,Outubro,1
Madalena,,2024,1,Janeiro,2
Madalena,,2024,5,Maio,1
Madalena,,2024,8,Agosto,1
Madalena,,2025,1,Janeiro,2
Madalena,,2025,5,Maio,1
Madalena,,2025,7,Julho,3
Madalena,,2025,10,Outubro,1
Madalena,,2025,11,Novembro,1
Madalena,,2025,12,Dezembro,1
Maracanaú,,2022,1,Janeiro,10
Maracanaú,,2022,2,Fevereiro,10
Maracanaú,,2022,3,Março,6
Maracanaú,,2022,4,Abril,9
Maracanaú,,2022,5,Maio,11
Maracanaú,,2022,6,Junho,18
Maracanaú,,2022,7,Julho,15
Maracanaú,,2022,8,Agosto,14
Maracanaú,,2022,9,Setembro,11
Maracanaú,,2022,10,Outubro,9
Maracanaú,,2022,11,Novembro,9
Maracanaú,,2022,12,Dezembro,9
Maracanaú,,2023,1,Janeiro,16
Maracanaú,,2023,2,Fevereiro,20
Maracanaú,,2023,3,Março,10
Maracanaú,,2023,4,Abril,11
Maracanaú,,2023,5,Maio,7
Maracanaú,,2023,6,Junho,14
Maracanaú,,2023,7,Julho,12
Maracanaú,,2023,8,Agosto,6
Maracanaú,,2023,9,Setembro,18
Maracanaú,,2023,10,Outubro,18
Maracanaú,,2023,11,Novembro,17
Maracanaú,,2023,12,Dezembro,14
Maracanaú,,2024,1,Janeiro,10
Maracanaú,,2024,2,Fevereiro,8
Maracanaú,,2024,3,Março,17
Maracanaú,,2024,4,Abril,22
Maracanaú,,2024,5,Maio,16
Maracanaú,,2024,6,Junho,19
Maracanaú,,2024,7,Julho,8
Maracanaú,,2024,8,Agosto,8
Maracanaú,,2024,9,Setembro,14
Maracanaú,,2024,10,Outubro,16
Maracanaú,,2024,11,Novembro,11
Maracanaú,,2024,12,Dezembro,17
Maracanaú,,2025,1,Janeiro,13
Maracanaú,,2025,2,Fevereiro,11
Maracanaú,,2025,3,Março,16
Maracanaú,,2025,4,Abril,12
Maracanaú,,2025,5,Maio,15
Maracanaú,,2025,6,Junho,10
Maracanaú,,2025,7,Julho,17
Maracanaú,,2025,8,Agosto,19
Maracanaú,,2025,9,Setembro,23
Maracanaú,,2025,10,Outubro,25
Maracanaú,,2025,11,Novembro,22
Maracanaú,,2025,12,Dezembro,20
Maranguape,,2022,1,Janeiro,6
Maranguape,,2022,2,Fevereiro,1
Maranguape,,2022,3,Março,3
Maranguape,,2022,4,Abril,1
Maranguape,,2022,5,Maio,2
Maranguape,,2022,6,Junho,2
Maranguape,,2022,7,Julho,5
Maranguape,,2022,8,Agosto,5
Maranguape,,2022,9,Setembro,4
Maranguape,,2022,10,Outubro,4
Maranguape,,2022,11,Novembro,2
Maranguape,,2022,12,Dezembro,7
Maranguape,,2023,1,Janeiro,8
Maranguape,,2023,2,Fevereiro,4
Maranguape,,2023,3,Março,4
Maranguape,,2023,4,Abril,4
Maranguape,,2023,5,Maio,9
Maranguape,,2023,6,Junho,9
Maranguape,,2023,7,Julho,3
Maranguape,,2023,8,Agosto,7
Maranguape,,2023,9,Setembro,5
Maranguape,,2023,10,Outubro,13
Maranguape,,2023,11,Novembro,8
Maranguape,,2023,12,Dezembro,3
Maranguape,,2024,1,Janeiro,8
Maranguape,,2024,2,Fevereiro,12
Maranguape,,2024,3,Março,8
Maranguape,,2024,4,Abril,15
Maranguape,,2024,5,Maio,8
Maranguape,,2024,6,Junho,4
Maranguape,,2024,7,Julho,6
Maranguape,,2024,8,Agosto,1
Maranguape,,2024,9,Setembro,4
Maranguape,,2024,10,Outubro,3
Maranguape,,2024,11,Novembro,6
Maranguape,,2024,12,Dezembro,10
Maranguape,,2025,1,Janeiro,8
Maranguape,,2025,2,Fevereiro,11
Maranguape,,2025,3,Março,1
Maranguape,,2025,4,Abril,4
Maranguape,,2025,5,Maio,6
Maranguape,,2025,6,Junho,9
Maranguape,,2025,7,Julho,5
Maranguape,,2025,8,Agosto,10
Maranguape,,2025,9,Setembro,11
Maranguape,,2025,10,Outubro,15
Maranguape,,2025,11,Novembro,21
Maranguape,,2025,12,Dezembro,6
Marco,,2022,3,Março,1
Marco,,2022,9,Setembro,2
Marco,,2022,12,Dezembro,1
Marco,,2023,1,Janeiro,2
Marco,,2023,4,Abril,1
Marco,,2023,5,Maio,2
Marco,,2023,6,Junho,1
Marco,,2023,8,Agosto,1
Marco,,2024,4,Abril,2
Marco,,2024,7,Julho,1
Marco,,2024,8,Agosto,2
Marco,,2025,1,Janeiro,1
Marco,,2025,7,Julho,1
Marco,,2025,11,Novembro,1
Martinópole,,2022,3,Março,2
Martinópole,,2025,5,Maio,1
Martinópole,,2025,8,Agosto,1
Martinópole,,2025,10,Outubro,1
Martinópole,,2025,11,Novembro,1
Massapê,,2022,1,Janeiro,1
Massapê,,2022,2,Fevereiro,1
Massapê,,2022,9,Setembro,1
Massapê,,2022,10,Outubro,2
Massapê,,2022,11,Novembro,1
Massapê,,2022,12,Dezembro,2
Massapê,,2023,2,Fevereiro,1
Massapê,,2023,4,Abril,2
Massapê,,2023,10,Outubro,1
Massapê,,2023,11,Novembro,1
Massapê,,2024,1,Janeiro,1
Massapê,,2024,5,Maio,1
Massapê,,2024,7,Julho,1
Massapê,,2024,8,Agosto,1
Massapê,,2025,1,Janeiro,2
Massapê,,2025,3,Março,1
Massapê,,2025,6,Junho,1
Massapê,,2025,8,Agosto,1
Massapê,,2026,1,Janeiro,1
Mauriti,,2022,2,Fevereiro,1
Mauriti,,2022,5,Maio,3
Mauriti,,2022,7,Julho,2
Mauriti,,2022,8,Agosto,3
Mauriti,,2022,11,Novembro,1
Mauriti,,2023,2,Fevereiro,2
Mauriti,,2023,4,Abril,1
Mauriti,,2023,6,Junho,1
Mauriti,,2023,7,Julho,1
Mauriti,,2023,12,Dezembro,1
Mauriti,,2024,1,Janeiro,1
Mauriti,,2024,3,Março,2
Mauriti,,2024,5,Maio,1
Mauriti,,2024,10,Outubro,1
Mauriti,,2024,11,Novembro,2
Mauriti,,2025,1,Janeiro,1
Mauriti,,2025,3,Março,1
Mauriti,,2025,12,Dezembro,2
Mauriti,,2026,1,Janeiro,1
Meruoca,,2022,6,Junho,1
Meruoca,,2023,7,Julho,1
Meruoca,,2023,11,Novembro,1
Meruoca,,2025,6,Junho,1
Meruoca,,2025,11,Novembro,1
Milagres,,2022,8,Agosto,1
Milagres,,2022,11,Novembro,1
Milagres,,2023,2,Fevereiro,1
Milagres,,2023,5,Maio,1
Milagres,,2023,8,Agosto,1
Milagres,,2024,2,Fevereiro,1
Milagres,,2024,4,Abril,1
Milagres,,2024,5,Maio,1
Milagres,,2024,8,Agosto,1
Milagres,,2024,12,Dezembro,1
Milagres,,2025,4,Abril,1
Milagres,,2025,10,Outubro,1
Milagres,,2025,11,Novembro,1
Milhã,,2022,1,Janeiro,1
Milhã,,2022,2,Fevereiro,1
Milhã,,2022,3,Março,1
Milhã,,2022,7,Julho,1
Milhã,,2023,2,Fevereiro,1
Milhã,,2023,5,Maio,1
Milhã,,2023,12,Dezembro,1
Milhã,,2024,7,Julho,1
Milhã,,2024,12,Dezembro,1
Milhã,,2025,3,Março,1
Miraíma,,2022,1,Janeiro,1
Miraíma,,2022,7,Julho,1
Miraíma,,2022,10,Outubro,1
Miraíma,,2023,2,Fevereiro,1
Miraíma,,2023,3,Março,1
Miraíma,,2023,4,Abril,1
Miraíma,,2023,6,Junho,2
Miraíma,,2023,7,Julho,1
Miraíma,,2023,8,Agosto,2
Miraíma,,2023,10,Outubro,3
Miraíma,,2024,1,Janeiro,1
Miraíma,,2024,2,Fevereiro,2
Miraíma,,2024,3,Março,2
Miraíma,,2024,4,Abril,1
Miraíma,,2024,5,Maio,2
Miraíma,,2024,7,Julho,1
Miraíma,,2024,8,Agosto,2
Miraíma,,2024,9,Setembro,2
Miraíma,,2024,10,Outubro,2
Miraíma,,2024,12,Dezembro,2
Miraíma,,2025,6,Junho,1
Miraíma,,2025,9,Setembro,1
Miraíma,,2025,12,Dezembro,1
Missão Velha,,2022,1,Janeiro,1
Missão Velha,,2022,2,Fevereiro,2
Missão Velha,,2022,3,Março,1
Missão Velha,,2022,4,Abril,1
Missão Velha,,2022,7,Julho,1
Missão Velha,,2022,8,Agosto,1
Missão Velha,,2022,10,Outubro,1
Missão Velha,,2022,11,Novembro,1
Missão Velha,,2022,12,Dezembro,1
Missão Velha,,2023,1,Janeiro,1
Missão Velha,,2023,3,Março,1
Missão Velha,,2023,4,Abril,2
Missão Velha,,2023,7,Julho,1
Missão Velha,,2023,9,Setembro,1
Missão Velha,,2025,1,Janeiro,1
Missão Velha,,2025,2,Fevereiro,1
Missão Velha,,2025,3,Março,2
Missão Velha,,2025,5,Maio,1
Missão Velha,,2025,7,Julho,2
Missão Velha,,2025,8,Agosto,1
Missão Velha,,2025,10,Outubro,1
Missão Velha,,2025,11,Novembro,1
Missão Velha,,2025,12,Dezembro,1
Missão Velha,,2026,1,Janeiro,1
Mombaça,,2022,2,Fevereiro,1
Mombaça,,2022,6,Junho,1
Mombaça,,2022,7,Julho,1
Mombaça,,2022,12,Dezembro,1
Mombaça,,2023,3,Março,1
Mombaça,,2023,4,Abril,2
Mombaça,,2023,5,Maio,1
Mombaça,,2024,1,Janeiro,1
Mombaça,,2024,5,Maio,2
Mombaça,,2024,7,Julho,1
Mombaça,,2024,8,Agosto,1
Mombaça,,2024,12,Dezembro,1
Mombaça,,2025,1,Janeiro,1
Mombaça,,2025,2,Fevereiro,1
Mombaça,,2025,4,Abril,1
Mombaça,,2025,9,Setembro,2
Mombaça,,2025,10,Outubro,1
Monsenhor Tabosa,,2022,1,Janeiro,1
Monsenhor Tabosa,,2022,2,Fevereiro,5
Monsenhor Tabosa,,2022,3,Março,1
Monsenhor Tabosa,,2022,4,Abril,1
Monsenhor Tabosa,,2022,5,Maio,5
Monsenhor Tabosa,,2022,10,Outubro,1
Monsenhor Tabosa,,2023,3,Março,1
Monsenhor Tabosa,,2023,7,Julho,2
Monsenhor Tabosa,,2024,6,Junho,1
Monsenhor Tabosa,,2025,2,Fevereiro,1
Monsenhor Tabosa,,2025,8,Agosto,2
Monsenhor Tabosa,,2025,11,Novembro,1
Morada Nova,,2022,1,Janeiro,4
Morada Nova,,2022,2,Fevereiro,4
Morada Nova,,2022,3,Março,2
Morada Nova,,2022,4,Abril,7
Morada Nova,,2022,5,Maio,1
Morada Nova,,2022,7,Julho,4
Morada Nova,,2022,8,Agosto,4
Morada Nova,,2022,10,Outubro,4
Morada Nova,,2022,11,Novembro,5
Morada Nova,,2022,12,Dezembro,5
Morada Nova,,2023,1,Janeiro,1
Morada Nova,,2023,2,Fevereiro,8
Morada Nova,,2023,3,Março,8
Morada Nova,,2023,5,Maio,3
Morada Nova,,2023,6,Junho,2
Morada Nova,,2023,9,Setembro,1
Morada Nova,,2023,10,Outubro,2
Morada Nova,,2023,11,Novembro,6
Morada Nova,,2023,12,Dezembro,6
Morada Nova,,2024,1,Janeiro,3
Morada Nova,,2024,2,Fevereiro,2
Morada Nova,,2024,3,Março,10
Morada Nova,,2024,4,Abril,2
Morada Nova,,2024,5,Maio,3
Morada Nova,,2024,7,Julho,3
Morada Nova,,2024,8,Agosto,3
Morada Nova,,2024,9,Setembro,1
Morada Nova,,2024,10,Outubro,2
Morada Nova,,2024,11,Novembro,6
Morada Nova,,2024,12,Dezembro,1
Morada Nova,,2025,1,Janeiro,2
Morada Nova,,2025,2,Fevereiro,1
Morada Nova,,2025,3,Março,1
Morada Nova,,2025,4,Abril,3
Morada Nova,,2025,5,Maio,4
Morada Nova,,2025,6,Junho,3
Morada Nova,,2025,7,Julho,3
Morada Nova,,2025,9,Setembro,1
Morada Nova,,2025,10,Outubro,3
Morada Nova,,2025,11,Novembro,3
Morada Nova,,2025,12,Dezembro,6
Morada Nova,,2026,1,Janeiro,1
Moraújo,,2022,12,Dezembro,1
Moraújo,,2024,9,Setembro,1
Morrinhos,,2022,12,Dezembro,1
Morrinhos,,2023,1,Janeiro,1
Morrinhos,,2023,2,Fevereiro,1
Morrinhos,,2023,3,Março,2
Morrinhos,,2023,8,Agosto,1
Morrinhos,,2023,10,Outubro,1
Morrinhos,,2024,2,Fevereiro,1
Morrinhos,,2024,6,Junho,2
Morrinhos,,2024,8,Agosto,1
Morrinhos,,2024,10,Outubro,1
Morrinhos,,2025,8,Agosto,1
Mucambo,,2022,7,Julho,1
Mucambo,,2022,10,Outubro,3
Mucambo,,2022,12,Dezembro,2
Mucambo,,2023,4,Abril,1
Mucambo,,2023,5,Maio,1
Mucambo,,2023,8,Agosto,1
Mucambo,,2024,5,Maio,1
Mucambo,,2025,3,Março,1
Mucambo,,2025,8,Agosto,1
Mucambo,,2025,9,Setembro,2
Mulungu,,2022,1,Janeiro,2
Mulungu,,2022,2,Fevereiro,3
Mulungu,,2022,4,Abril,1
Mulungu,,2022,7,Julho,1
Mulungu,,2022,8,Agosto,5
Mulungu,,2022,9,Setembro,2
Mulungu,,2022,10,Outubro,1
Mulungu,,2022,12,Dezembro,1
Mulungu,,2023,1,Janeiro,2
Mulungu,,2023,2,Fevereiro,2
Mulungu,,2025,3,Março,1
Mulungu,,2025,7,Julho,1
Nova Olinda,,2022,1,Janeiro,1
Nova Olinda,,2022,6,Junho,1
Nova Olinda,,2022,7,Julho,1
Nova Olinda,,2022,11,Novembro,1
Nova Olinda,,2023,2,Fevereiro,1
Nova Olinda,,2023,5,Maio,1
Nova Olinda,,2023,9,Setembro,1
Nova Olinda,,2023,10,Outubro,1
Nova Olinda,,2023,12,Dezembro,1
Nova Olinda,,2024,1,Janeiro,2
Nova Olinda,,2024,4,Abril,2
Nova Olinda,,2024,5,Maio,1
Nova Olinda,,2024,6,Junho,1
Nova Olinda,,2024,11,Novembro,2
Nova Olinda,,2024,12,Dezembro,2
Nova Olinda,,2025,1,Janeiro,1
Nova Olinda,,2025,3,Março,1
Nova Olinda,,2025,5,Maio,1
Nova Olinda,,2025,6,Junho,1
Nova Olinda,,2025,9,Setembro,1
Nova Olinda,,2025,12,Dezembro,1
Nova Russas,,2022,7,Julho,1
Nova Russas,,2022,8,Agosto,2
Nova Russas,,2023,2,Fevereiro,1
Nova Russas,,2023,3,Março,1
Nova Russas,,2023,8,Agosto,1
Nova Russas,,2023,9,Setembro,1
Nova Russas,,2023,11,Novembro,1
Nova Russas,,2024,4,Abril,1
Nova Russas,,2024,10,Outubro,2
Nova Russas,,2025,3,Março,1
Nova Russas,,2025,7,Julho,1
Nova Russas,,2025,10,Outubro,1
Novo Oriente,,2022,1,Janeiro,1
Novo Oriente,,2023,1,Janeiro,2
Novo Oriente,,2023,12,Dezembro,1
Novo Oriente,,2024,2,Fevereiro,1
Novo Oriente,,2024,3,Março,1
Novo Oriente,,2024,7,Julho,2
Novo Oriente,,2024,9,Setembro,2
Novo Oriente,,2024,10,Outubro,2
Novo Oriente,,2024,11,Novembro,2
Novo Oriente,,2024,12,Dezembro,1
Novo Oriente,,2025,1,Janeiro,1
Novo Oriente,,2025,2,Fevereiro,2
Novo Oriente,,2025,4,Abril,1
